CourseCode,Subject,Code,Section,Class Type,Class Number,Enroll Limit,Enroll Number,Waitlist Limit,Waitlist Number,Time-start,Time-end,M Bool,T Bool,W Bool,Th Bool,F Bool
ACTSC221,ACTSC,221,001,LEC,6357,120,88,0,0,9:30AM,10:20AM,True,False,True,False,True
ACTSC231,ACTSC,231,001,LEC,5833,91,91,0,0,11:30AM,12:20AM,True,False,True,False,True
ACTSC231,ACTSC,231,002,LEC,6220,90,68,0,0,1:00PM,2:20PM,True,False,True,False,False
ACTSC231,ACTSC,231,101,TUT,5834,181,159,0,0,3:30PM,4:20PM,True,False,False,False,False
ACTSC231,ACTSC,231,201,TST,6239,181,159,0,0,6:30PM,8:00AM,False,False,False,False,True
ACTSC232,ACTSC,232,001,LEC,5835,96,47,0,0,1:30PM,2:20PM,True,False,True,False,True
ACTSC232,ACTSC,232,101,TUT,5966,96,47,0,0,10:30AM,11:20AM,True,False,False,False,False
ACTSC331,ACTSC,331,001,LEC,5836,48,25,0,0,10:00AM,11:20AM,True,False,True,False,False
ACTSC331,ACTSC,331,101,TUT,6303,48,25,0,0,3:30PM,4:20PM,False,True,False,False,False
ACTSC363,ACTSC,363,001,LEC,6263,96,32,0,0,11:30AM,12:50AM,True,False,True,False,False
ACTSC363,ACTSC,363,101,TUT,6563,96,32,0,0,2:30PM,3:20PM,False,False,False,False,True
ACTSC372,ACTSC,372,001,LEC,5987,150,117,0,0,1:00PM,2:20PM,False,True,False,True,False
ACTSC372,ACTSC,372,201,TUT,8565,150,117,0,0,8:30AM,9:20AM,False,False,False,False,True
ACTSC431,ACTSC,431,001,LEC,6387,48,35,0,0,11:30AM,12:50AM,True,False,True,False,False
ACTSC431,ACTSC,431,101,TUT,6564,48,35,0,0,1:30PM,2:20PM,True,False,False,False,False
ACTSC446,ACTSC,446,001,LEC,5838,145,84,0,0,2:30PM,3:50PM,False,True,False,True,False
ACTSC446,ACTSC,446,101,TUT,6565,145,84,0,0,1:30PM,2:20PM,False,False,False,False,True
ACTSC453,ACTSC,453,001,LEC,8568,48,33,0,0,6:30PM,9:20AM,False,False,True,False,False
ACTSC455,ACTSC,455,101,TUT,8571,30,29,0,0,2:30PM,3:50PM,False,False,True,False,False
AFM121,AFM,121,001,LEC,3729,435,398,0,0,5:30PM,6:50PM,True,False,False,False,False
AFM121,AFM,121,101,TUT,3349,45,42,0,0,1:00PM,2:20PM,False,True,False,False,False
AFM121,AFM,121,102,TUT,3350,42,42,0,0,10:00AM,11:20AM,False,True,False,False,False
AFM121,AFM,121,103,TUT,3927,42,38,0,0,8:30AM,9:50AM,False,True,False,False,False
AFM121,AFM,121,104,TUT,4140,42,42,0,0,10:00AM,11:20AM,False,False,True,False,False
AFM121,AFM,121,105,TUT,3996,42,39,0,0,2:30PM,3:50PM,False,False,True,False,False
AFM121,AFM,121,106,TUT,3997,42,34,0,0,8:30AM,9:50AM,False,False,True,False,False
AFM121,AFM,121,107,TUT,3998,45,30,0,0,8:30AM,9:50AM,False,True,False,True,False
AFM121,AFM,121,108,TUT,3999,45,41,0,0,10:00AM,11:20AM,False,True,False,True,False
AFM121,AFM,121,109,TUT,4000,45,45,0,0,1:00PM,2:20PM,False,True,False,True,False
AFM121,AFM,121,110,TUT,4001,45,45,0,0,2:30PM,3:50PM,False,True,False,True,False
AFM121,AFM,121,201,TST,3351,435,398,0,0,6:30PM,8:00AM,False,False,False,False,True
AFM123,AFM,123,001,LEC,3287,1,0,0,0,5:30PM,6:50PM,False,True,False,True,False
AFM123,AFM,123,002,LEC,3288,1,0,0,0,4:00PM,5:20PM,False,True,False,True,False
AFM123,AFM,123,003,LEC,3293,240,136,0,0,2:30PM,3:50PM,False,True,False,True,False
AFM231,AFM,231,001,LEC,3345,140,45,0,0,7:00PM,9:50AM,True,False,False,False,False
AFM321,AFM,321,001,LEC,3895,50,50,0,0,10:00AM,11:20AM,True,False,True,False,False
AFM321,AFM,321,002,LEC,3896,50,34,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM321,AFM,321,003,LEC,4451,50,45,0,0,1:00PM,2:20PM,True,False,True,False,False
AFM322,AFM,322,001,LEC,3893,70,64,0,0,8:30AM,9:50AM,False,True,False,True,False
AFM323,AFM,323,001,LEC,3446,70,48,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM323,AFM,323,101,TST,3447,70,48,0,0,4:30PM,6:00PM,False,False,False,False,True
AFM328,AFM,328,001,PRJ,3437,10,4,0,0,4:00PM,5:20PM,True,False,True,False,False
AFM329,AFM,329,001,PRJ,3438,10,3,0,0,4:00PM,5:20PM,True,False,True,False,False
AFM333,AFM,333,001,LEC,3448,15,10,0,0,10:00AM,11:20AM,False,False,True,False,False
AFM333,AFM,333,002,LEC,3565,15,9,0,0,11:30AM,12:50AM,False,False,True,False,False
AFM333,AFM,333,003,LEC,3951,15,10,0,0,1:00PM,2:20PM,False,False,True,False,False
AFM333,AFM,333,101,TST,4005,45,29,0,0,6:00PM,8:50AM,False,False,True,False,False
AFM341,AFM,341,001,LEC,3450,50,19,0,0,8:30AM,9:50AM,False,True,False,True,False
AFM341,AFM,341,002,LEC,3516,49,49,0,0,10:00AM,11:20AM,False,True,False,True,False
AFM341,AFM,341,003,LEC,3769,36,36,0,0,11:30AM,12:50AM,False,True,False,True,False
AFM341,AFM,341,101,TST,4393,135,104,0,0,4:30PM,6:00PM,False,False,False,False,True
AFM373,AFM,373,001,LEC,3451,41,41,0,0,10:00AM,11:20AM,False,True,False,True,False
AFM373,AFM,373,002,LEC,3452,41,41,0,0,11:30AM,12:50AM,False,True,False,True,False
AFM373,AFM,373,003,LEC,3768,41,38,0,0,2:30PM,3:50PM,False,True,False,True,False
AFM373,AFM,373,005,LEC,4394,25,25,0,0,2:30PM,3:50PM,False,True,False,True,False
AFM373,AFM,373,101,TST,3949,189,145,0,0,6:30PM,8:30AM,False,False,False,False,True
AFM382,AFM,382,001,LEC,3891,40,27,0,0,8:30AM,9:50AM,True,False,True,False,False
AFM382,AFM,382,002,LEC,3901,40,33,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM382,AFM,382,003,LEC,3960,40,31,0,0,1:00PM,2:20PM,True,False,True,False,False
AFM382,AFM,382,004,LEC,4453,40,24,0,0,2:30PM,3:50PM,True,False,True,False,False
AFM382,AFM,382,101,TUT,8277,160,115,0,0,5:30PM,6:20PM,False,False,True,False,False
AFM382,AFM,382,201,TST,4017,160,115,0,0,5:30PM,6:50PM,False,False,True,False,False
AFM423,AFM,423,001,LEC,4429,70,61,0,0,10:00AM,11:20AM,True,False,True,False,False
AFM424,AFM,424,001,LEC,3454,70,21,0,0,2:30PM,3:50PM,True,False,True,False,False
AFM425,AFM,425,001,LEC,4399,50,16,0,0,8:30AM,9:50AM,True,False,True,False,False
AFM425,AFM,425,101,TST,4400,50,16,0,0,4:30PM,6:00PM,False,False,False,False,True
AFM428,AFM,428,001,PRJ,3432,10,3,0,0,4:00PM,5:20PM,True,False,True,False,False
AFM429,AFM,429,001,PRJ,3433,10,2,0,0,4:00PM,5:20PM,True,False,True,False,False
AFM433,AFM,433,001,LEC,3513,50,50,0,0,11:30AM,2:20PM,False,True,False,False,False
AFM433,AFM,433,002,LEC,3580,50,50,0,0,2:30PM,5:20PM,False,True,False,False,False
AFM433,AFM,433,003,LEC,8280,50,23,0,0,5:30PM,8:20AM,False,True,False,False,False
AFM433,AFM,433,101,TST,3453,150,123,0,0,7:00PM,8:50AM,False,True,False,True,False
AFM451,AFM,451,001,LEC,4098,60,28,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM451,AFM,451,002,LEC,4452,60,54,0,0,1:00PM,2:20PM,True,False,True,False,False
AFM451,AFM,451,101,TST,4099,120,82,0,0,4:30PM,6:00PM,False,False,False,False,True
AFM476,AFM,476,001,LEC,3474,16,12,0,0,2:30PM,3:50PM,False,True,False,True,False
AFM476,AFM,476,101,TST,3583,16,12,0,0,6:30PM,8:30AM,False,False,False,False,True
AFM477,AFM,477,001,LEC,3890,50,45,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM480,AFM,480,001,LEC,4395,40,20,0,0,8:30AM,9:50AM,True,False,True,False,False
AFM480,AFM,480,002,LEC,4396,40,40,0,0,10:00AM,11:20AM,True,False,True,False,False
AFM480,AFM,480,003,LEC,4397,40,39,0,0,11:30AM,12:50AM,True,False,True,False,False
AFM480,AFM,480,101,TST,4100,120,99,0,0,7:00PM,8:20AM,False,False,False,False,True
AMATH231,AMATH,231,001,LEC,5839,80,69,0,0,9:30AM,10:20AM,True,False,True,False,True
AMATH231,AMATH,231,101,TUT,5840,80,69,0,0,2:30PM,3:20PM,True,False,False,False,False
AMATH231,AMATH,231,201,TST,6222,80,69,0,0,6:30PM,8:00AM,False,False,False,False,True
AMATH242,AMATH,242,001,LEC,6343,47,47,0,0,10:00AM,11:20AM,False,True,False,True,False
AMATH242,AMATH,242,002,LEC,8852,37,37,0,0,11:30AM,12:50AM,False,True,False,True,False
AMATH250,AMATH,250,001,LEC,5967,125,121,0,0,8:30AM,9:20AM,True,False,True,False,True
AMATH250,AMATH,250,101,TUT,5968,125,121,0,0,12:30AM,1:20PM,False,False,False,False,True
AMATH250,AMATH,250,201,TST,6200,125,121,0,0,5:00PM,6:50PM,False,True,False,False,False
AMATH331,AMATH,331,001,LEC,6278,80,70,0,0,4:00PM,5:20PM,True,False,True,False,False
AMATH332,AMATH,332,001,LEC,6344,60,31,0,0,2:30PM,3:20PM,True,False,True,False,True
AMATH342,AMATH,342,001,LEC,6082,75,73,0,0,10:00AM,11:20AM,False,True,False,True,False
AMATH350,AMATH,350,001,LEC,6101,100,104,0,0,11:30AM,12:50AM,True,False,True,False,False
AMATH350,AMATH,350,101,TUT,6223,100,104,0,0,11:30AM,12:20AM,False,False,False,False,True
AMATH353,AMATH,353,001,LEC,5841,60,43,0,0,8:30AM,9:20AM,True,False,True,False,True
AMATH353,AMATH,353,101,TUT,6295,60,43,0,0,8:30AM,9:50AM,False,True,False,False,False
AMATH361,AMATH,361,001,LEC,5842,48,35,0,0,1:00PM,2:20PM,True,False,True,False,False
AMATH373,AMATH,373,001,LEC,5843,55,34,0,0,1:00PM,2:20PM,False,True,False,True,False
AMATH451,AMATH,451,001,LEC,5844,40,30,0,0,10:30AM,11:20AM,True,False,True,False,True
AMATH451,AMATH,451,101,TUT,6463,40,30,0,0,1:30PM,2:20PM,True,False,False,False,False
AMATH455,AMATH,455,001,LEC,5845,35,20,0,0,8:30AM,9:50AM,True,False,True,False,False
AMATH475,AMATH,475,001,LEC,5846,23,21,0,0,4:00PM,5:20PM,False,True,False,True,False
AMATH475,AMATH,475,101,TUT,6297,23,21,0,0,11:30AM,12:50AM,False,True,False,False,False
AMATH495,AMATH,495,001,LEC,8174,20,16,0,0,11:30AM,12:50AM,False,True,False,True,False
AMATH495,AMATH,495,002,LEC,8175,25,12,0,0,2:30PM,3:50PM,True,False,True,False,False
ANTH202,ANTH,202,001,LEC,3358,70,51,0,0,4:00PM,5:20PM,False,True,False,True,False
ANTH305,ANTH,305,001,LEC,8343,40,32,0,0,2:30PM,5:20PM,False,False,True,False,False
ARBUS102,ARBUS,102,001,LEC,3314,250,134,0,0,5:30PM,6:50PM,False,True,False,True,False
ARBUS102,ARBUS,102,002,LEC,3315,250,203,0,0,4:00PM,5:20PM,False,True,False,True,False
ARBUS102,ARBUS,102,003,LEC,3341,1,0,0,0,2:30PM,3:50PM,False,True,False,True,False
ARBUS200,ARBUS,200,001,LEC,3472,60,55,0,0,2:30PM,3:50PM,True,False,True,False,False
ARBUS202,ARBUS,202,001,LEC,3340,100,95,0,0,11:30AM,12:50AM,False,True,False,True,False
ARBUS202,ARBUS,202,002,LEC,3426,100,99,0,0,1:00PM,2:20PM,True,False,True,False,False
ARBUS202,ARBUS,202,003,LEC,3941,140,108,0,0,4:00PM,5:20PM,True,False,True,False,False
ARBUS300,ARBUS,300,001,LEC,3371,60,53,0,0,11:30AM,2:20PM,False,False,False,False,True
ARBUS300,ARBUS,300,002,LEC,3435,60,57,0,0,6:30PM,9:20AM,False,False,True,False,False
ARBUS300,ARBUS,300,003,LEC,3673,60,60,0,0,2:30PM,3:50PM,True,False,True,False,False
ARBUS301,ARBUS,301,001,LEC,3449,45,40,0,0,10:00AM,11:20AM,False,False,True,False,False
ARBUS301,ARBUS,301,002,LEC,3566,45,40,0,0,11:30AM,12:50AM,False,False,True,False,False
ARBUS301,ARBUS,301,003,LEC,3952,45,34,0,0,1:00PM,2:20PM,False,False,True,False,False
ARBUS301,ARBUS,301,101,TST,3995,135,114,0,0,6:00PM,8:50AM,False,False,True,False,False
ARBUS302,ARBUS,302,001,LEC,3832,30,30,0,0,6:30PM,9:20AM,False,True,False,False,False
ARBUS400,ARBUS,400,001,LEC,3372,50,50,0,0,10:00AM,11:20AM,False,True,False,True,False
ARBUS400,ARBUS,400,101,PRA,3377,50,50,0,0,10:00AM,11:20AM,False,False,False,False,True
ARBUS400,ARBUS,400,002,LEC,3475,50,51,0,0,11:30AM,12:50AM,False,True,False,True,False
ARBUS400,ARBUS,400,102,PRA,3674,50,51,0,0,11:30AM,12:50AM,False,False,False,False,True
ARBUS400,ARBUS,400,003,LEC,3837,50,52,0,0,10:00AM,11:20AM,True,False,True,False,False
ARBUS400,ARBUS,400,103,PRA,3839,50,52,0,0,10:00AM,11:20AM,False,False,False,False,True
ARBUS400,ARBUS,400,004,LEC,8539,50,50,0,0,11:30AM,12:50AM,True,False,True,False,False
ARBUS400,ARBUS,400,104,PRA,8540,50,50,0,0,11:30AM,12:50AM,False,False,False,False,True
ARCH113,ARCH,113,001,LEC,4749,80,70,0,0,9:30AM,12:20AM,False,False,False,False,True
ARCH113,ARCH,113,101,LAB,4750,80,70,0,0,1:30PM,5:20PM,False,False,False,False,True
ARCH143,ARCH,143,001,LEC,4751,80,72,0,0,2:00PM,4:50PM,False,True,False,False,False
ARCH143,ARCH,143,101,TUT,5006,80,72,0,0,2:00PM,4:50PM,False,False,True,False,False
ARCH173,ARCH,173,001,LEC,4752,80,70,0,0,9:30AM,12:20AM,False,True,False,False,False
ARCH193,ARCH,193,001,STU,4753,80,72,0,0,9:30AM,12:20AM,True,True,False,True,False
ARCH327,ARCH,327,001,LEC,5161,80,77,0,0,9:30AM,12:20AM,False,False,True,False,False
ARCH342,ARCH,342,001,LEC,5030,80,76,0,0,9:30AM,12:20AM,False,False,False,False,True
ARCH362,ARCH,362,001,LEC,4754,80,79,0,0,9:30AM,12:20AM,False,True,False,False,False
ARCH362,ARCH,362,101,TUT,4918,80,79,0,0,6:00PM,7:50PM,False,False,True,False,False
ARCH364,ARCH,364,001,LEC,5113,80,78,0,0,2:00PM,4:50PM,False,False,False,False,True
ARCH392,ARCH,392,001,STU,4755,80,78,0,0,9:30AM,12:20AM,True,True,False,True,False
ARTS280,ARTS,280,001,LEC,7959,27,25,0,0,6:30PM,9:20AM,False,True,False,False,False
ARTS490,ARTS,490,001,LEC,8803,20,2,0,0,12:30AM,2:20PM,False,False,True,False,False
AVIA101,AVIA,101,001,FLT,7548,80,57,0,0,6:30PM,9:20AM,True,False,True,False,False
AVIA101,AVIA,101,101,TUT,7552,80,57,0,0,9:30AM,12:20AM,False,False,False,False,True
AVIA203,AVIA,203,001,FLT,7593,55,53,0,0,5:30PM,8:20AM,True,False,False,False,False
AVIA203,AVIA,203,101,TUT,7594,55,53,0,0,5:30PM,8:20AM,False,False,True,False,False
AVIA204,AVIA,204,001,FLT,7549,65,53,0,0,5:30PM,8:20AM,False,True,False,True,False
AVIA204,AVIA,204,101,TUT,7553,65,53,0,0,5:30PM,7:20PM,False,True,False,False,False
AVIA306,AVIA,306,001,FLT,7603,65,39,0,0,5:30PM,8:20AM,False,True,False,True,False
AVIA306,AVIA,306,101,TUT,7604,65,39,0,0,12:30AM,2:20PM,False,False,False,False,True
AVIA307,AVIA,307,001,FLT,7600,65,45,0,0,5:30PM,8:20AM,True,False,True,False,False
AVIA307,AVIA,307,101,TUT,7607,65,45,0,0,9:30AM,11:20AM,False,False,False,False,True
AVIA310,AVIA,310,001,LEC,8741,100,45,0,0,11:30AM,2:20PM,True,False,False,False,False
BET300,BET,300,001,LEC,4919,55,47,0,0,6:30PM,9:20AM,False,True,False,True,False
BET400,BET,400,001,LEC,4942,70,43,0,0,6:30PM,9:20AM,False,True,False,False,False
BIOL130,BIOL,130,001,LEC,7181,350,153,0,0,11:30AM,12:50AM,False,True,False,True,False
BIOL130,BIOL,130,001,LAB,8278,32,31,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL130,BIOL,130,002,LAB,8279,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL130L,BIOL,130L,001,LAB,8278,32,31,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL130L,BIOL,130L,002,LAB,8279,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL211,BIOL,211,001,LEC,6945,186,183,0,0,10:30AM,11:20AM,True,False,True,False,False
BIOL211,BIOL,211,101,LAB,6946,32,32,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL211,BIOL,211,102,LAB,6947,30,29,0,0,6:30PM,9:20AM,True,False,False,False,False
BIOL211,BIOL,211,103,LAB,6948,32,31,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL211,BIOL,211,104,LAB,6949,30,30,0,0,6:30PM,9:20AM,False,True,False,False,False
BIOL211,BIOL,211,105,LAB,6950,32,31,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL211,BIOL,211,106,LAB,8783,30,30,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL239,BIOL,239,001,LEC,6955,437,435,0,0,11:30AM,12:20AM,True,False,True,False,True
BIOL239,BIOL,239,002,LEC,6956,437,408,0,0,10:30AM,11:20AM,True,False,True,False,True
BIOL239,BIOL,239,101,TUT,6957,46,44,0,0,3:30PM,4:20PM,True,False,False,False,False
BIOL239,BIOL,239,102,TUT,6958,46,45,0,0,12:30AM,1:20PM,True,False,False,False,False
BIOL239,BIOL,239,103,TUT,6959,46,43,0,0,1:30PM,2:20PM,True,False,False,False,False
BIOL239,BIOL,239,104,TUT,6960,46,46,0,0,2:30PM,3:20PM,True,False,False,False,False
BIOL239,BIOL,239,105,TUT,6961,46,46,0,0,11:30AM,12:20AM,False,True,False,False,False
BIOL239,BIOL,239,106,TUT,6962,46,46,0,0,12:30AM,1:20PM,False,True,False,False,False
BIOL239,BIOL,239,107,TUT,6963,46,46,0,0,1:30PM,2:20PM,False,True,False,False,False
BIOL239,BIOL,239,108,TUT,6964,46,43,0,0,2:30PM,3:20PM,False,True,False,False,False
BIOL239,BIOL,239,109,TUT,6965,46,42,0,0,3:30PM,4:20PM,False,True,False,False,False
BIOL239,BIOL,239,110,TUT,7051,46,43,0,0,12:30AM,1:20PM,False,False,True,False,False
BIOL239,BIOL,239,111,TUT,7061,46,46,0,0,1:30PM,2:20PM,False,False,True,False,False
BIOL239,BIOL,239,112,TUT,7062,46,46,0,0,2:30PM,3:20PM,False,False,True,False,False
BIOL239,BIOL,239,113,TUT,7067,46,45,0,0,3:30PM,4:20PM,False,False,True,False,False
BIOL239,BIOL,239,114,TUT,7068,46,44,0,0,4:30PM,5:20PM,False,False,True,False,False
BIOL239,BIOL,239,115,TUT,7069,46,39,0,0,9:30AM,10:20AM,False,True,False,True,False
BIOL239,BIOL,239,116,TUT,7070,46,46,0,0,10:30AM,11:20AM,False,True,False,True,False
BIOL239,BIOL,239,117,TUT,7083,46,45,0,0,12:30AM,1:20PM,False,True,False,True,False
BIOL239,BIOL,239,118,TUT,7084,46,42,0,0,3:30PM,4:20PM,False,True,False,True,False
BIOL239,BIOL,239,119,TUT,7085,46,46,0,0,2:30PM,3:20PM,False,True,False,True,False
BIOL241,BIOL,241,001,LEC,6970,314,297,0,0,12:30AM,1:20PM,True,False,True,False,False
BIOL241,BIOL,241,101,LAB,6971,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL241,BIOL,241,102,LAB,6972,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL241,BIOL,241,103,LAB,6973,32,28,0,0,7:00PM,9:50AM,False,True,False,False,False
BIOL241,BIOL,241,104,LAB,6974,32,30,0,0,7:00PM,9:50AM,False,True,False,False,False
BIOL241,BIOL,241,105,LAB,6975,30,30,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL241,BIOL,241,106,LAB,6976,32,31,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL241,BIOL,241,107,LAB,6977,30,25,0,0,7:00PM,9:50AM,False,False,True,False,False
BIOL241,BIOL,241,108,LAB,6978,32,27,0,0,7:00PM,9:50AM,False,False,True,False,False
BIOL241,BIOL,241,109,LAB,7380,30,30,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL241,BIOL,241,110,LAB,8786,32,32,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL273,BIOL,273,001,LEC,6979,380,334,0,0,10:00AM,11:20AM,False,True,False,True,False
BIOL273,BIOL,273,002,LEC,7416,380,375,0,0,11:30AM,12:50AM,False,True,False,True,False
BIOL280,BIOL,280,001,LEC,7213,40,36,0,0,8:30AM,9:50AM,False,True,False,True,False
BIOL302,BIOL,302,001,LEC,7214,252,252,0,0,10:30AM,11:20AM,True,False,True,False,False
BIOL302,BIOL,302,101,LAB,7215,32,32,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL302,BIOL,302,102,LAB,7216,32,32,0,0,6:30PM,9:20AM,True,False,False,False,False
BIOL302,BIOL,302,103,LAB,7217,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL302,BIOL,302,104,LAB,7218,32,32,0,0,6:30PM,9:20AM,False,True,False,False,False
BIOL302,BIOL,302,105,LAB,7219,32,32,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL302,BIOL,302,106,LAB,7220,32,32,0,0,6:30PM,9:20AM,False,False,True,False,False
BIOL302,BIOL,302,107,LAB,7221,30,30,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL302,BIOL,302,108,LAB,7222,30,30,0,0,6:30PM,9:20AM,False,True,False,True,False
BIOL331,BIOL,331,001,LEC,6981,120,120,0,0,10:00AM,11:20AM,False,True,False,True,False
BIOL331,BIOL,331,101,LAB,6982,24,24,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL331,BIOL,331,102,LAB,6983,24,24,0,0,7:00PM,9:50AM,True,False,False,False,False
BIOL331,BIOL,331,103,LAB,6984,24,24,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL331,BIOL,331,104,LAB,6985,24,24,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL331,BIOL,331,105,LAB,7346,24,24,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL335L,BIOL,335L,001,LAB,7116,22,22,0,0,12:30AM,6:20PM,False,True,False,True,False
BIOL335L,BIOL,335L,002,LAB,7117,22,13,0,0,12:30AM,6:20PM,False,False,False,False,True
BIOL335L,BIOL,335L,101,TUT,7118,44,35,0,0,11:30AM,12:20AM,True,False,False,False,False
BIOL348L,BIOL,348L,001,LAB,7053,22,21,0,0,2:30PM,4:20PM,False,True,False,True,False
BIOL348L,BIOL,348L,101,TUT,7054,22,21,0,0,10:30AM,11:20AM,True,False,False,False,False
BIOL351,BIOL,351,001,LEC,6989,155,155,0,0,1:00PM,2:20PM,False,True,False,True,False
BIOL355,BIOL,355,001,LEC,7254,280,271,0,0,9:30AM,10:20AM,True,False,True,False,True
BIOL359,BIOL,359,001,LEC,7040,250,182,0,0,1:00PM,2:20PM,True,False,True,False,False
BIOL361,BIOL,361,101,LAB,7255,34,34,0,0,2:30PM,4:20PM,False,False,False,False,True
BIOL361,BIOL,361,102,LAB,7256,34,34,0,0,2:30PM,4:20PM,True,False,False,False,False
BIOL361,BIOL,361,103,LAB,7344,34,34,0,0,12:30AM,2:20PM,False,False,False,False,True
BIOL361,BIOL,361,104,LAB,7345,34,34,0,0,12:30AM,2:20PM,True,False,False,False,False
BIOL361,BIOL,361,105,LAB,8274,34,34,0,0,12:30AM,2:20PM,False,False,True,False,False
BIOL361,BIOL,361,106,LAB,8275,34,34,0,0,2:30PM,4:20PM,False,True,False,True,False
BIOL365,BIOL,365,001,LEC,7119,110,102,0,0,4:30PM,6:20PM,True,False,False,False,False
BIOL365,BIOL,365,101,LAB,7120,55,47,0,0,10:30AM,12:20AM,False,False,True,False,False
BIOL365,BIOL,365,102,LAB,7250,55,55,0,0,2:30PM,4:20PM,False,False,True,False,False
BIOL371,BIOL,371,001,LEC,6941,68,68,0,0,1:00PM,2:20PM,False,True,False,True,False
BIOL373,BIOL,373,001,LEC,6942,400,400,0,0,11:30AM,12:50AM,False,True,False,False,False
BIOL373,BIOL,373,002,LEC,7337,400,400,0,0,1:00PM,2:20PM,False,True,False,False,False
BIOL373,BIOL,373,001,LAB,6986,32,32,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL373,BIOL,373,002,LAB,6987,32,32,0,0,6:30PM,9:20AM,True,False,False,False,False
BIOL373,BIOL,373,003,LAB,7059,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL373,BIOL,373,004,LAB,7060,32,32,0,0,6:30PM,9:20AM,False,True,False,False,False
BIOL373,BIOL,373,005,LAB,7074,32,32,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL373,BIOL,373,006,LAB,7075,32,32,0,0,6:30PM,9:20AM,False,False,True,False,False
BIOL373,BIOL,373,007,LAB,7076,30,30,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL373,BIOL,373,008,LAB,7343,30,30,0,0,6:30PM,9:20AM,False,True,False,True,False
BIOL373L,BIOL,373L,001,LAB,6986,32,32,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL373L,BIOL,373L,002,LAB,6987,32,32,0,0,6:30PM,9:20AM,True,False,False,False,False
BIOL373L,BIOL,373L,003,LAB,7059,32,32,0,0,2:30PM,5:20PM,False,True,False,False,False
BIOL373L,BIOL,373L,004,LAB,7060,32,32,0,0,6:30PM,9:20AM,False,True,False,False,False
BIOL373L,BIOL,373L,005,LAB,7074,32,32,0,0,2:30PM,5:20PM,False,False,True,False,False
BIOL373L,BIOL,373L,006,LAB,7075,32,32,0,0,6:30PM,9:20AM,False,False,True,False,False
BIOL373L,BIOL,373L,007,LAB,7076,30,30,0,0,2:30PM,5:20PM,False,True,False,True,False
BIOL373L,BIOL,373L,008,LAB,7343,30,30,0,0,6:30PM,9:20AM,False,True,False,True,False
BIOL383,BIOL,383,001,LEC,7125,40,40,0,0,8:30AM,11:20AM,False,True,False,False,False
BIOL431,BIOL,431,001,LEC,6944,60,51,0,0,9:30AM,10:20AM,True,False,True,False,True
BIOL432,BIOL,432,001,LEC,6988,90,51,0,0,1:00PM,2:20PM,False,False,True,False,False
BIOL441,BIOL,441,001,LEC,7257,35,30,0,0,10:00AM,11:20AM,True,False,True,False,False
BIOL442,BIOL,442,001,LEC,7063,60,60,0,0,1:30PM,2:20PM,False,True,False,True,False
BIOL442,BIOL,442,101,LAB,7064,30,30,0,0,2:30PM,5:20PM,True,False,False,False,False
BIOL442,BIOL,442,102,LAB,8276,30,30,0,0,7:00PM,9:50AM,True,False,False,False,False
BIOL449,BIOL,449,001,LEC,7171,200,198,0,0,11:30AM,12:50AM,False,True,False,True,False
BIOL450,BIOL,450,001,LEC,7131,154,135,0,0,11:30AM,12:50AM,False,True,False,True,False
BIOL465,BIOL,465,001,LEC,7121,65,52,0,0,11:30AM,12:20AM,True,False,True,False,False
BIOL465,BIOL,465,101,TUT,7338,65,52,0,0,1:30PM,2:20PM,False,True,False,False,False
BIOL475,BIOL,475,001,LEC,7400,55,55,0,0,2:30PM,3:50PM,True,False,True,False,False
